Level,Date and Time,Source,Event ID,Task Category
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.538
ProcessGuid: {2048537D-9109-643A-AA02-000000000A00}
ProcessId: 4916
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 5b0 -InterruptEvent 0 -NGENProcess 5c8 -Pipe 488 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.534
ProcessGuid: {2048537D-9109-643A-A902-000000000A00}
ProcessId: 5008
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.505
ProcessGuid: {2048537D-9109-643A-A902-000000000A00}
ProcessId: 5008
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 5c4 -InterruptEvent 0 -NGENProcess 488 -Pipe 4fc -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.502
ProcessGuid: {2048537D-9109-643A-A802-000000000A00}
ProcessId: 4476
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.487
ProcessGuid: {2048537D-9109-643A-A802-000000000A00}
ProcessId: 4476
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 5c8 -InterruptEvent 0 -NGENProcess 4fc -Pipe 4f4 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.471
ProcessGuid: {2048537D-9109-643A-A702-000000000A00}
ProcessId: 2164
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.464
ProcessGuid: {2048537D-9109-643A-A702-000000000A00}
ProcessId: 2164
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 488 -InterruptEvent 0 -NGENProcess 4f4 -Pipe 558 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.456
ProcessGuid: {2048537D-9109-643A-A602-000000000A00}
ProcessId: 3148
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.439
ProcessGuid: {2048537D-9109-643A-A602-000000000A00}
ProcessId: 3148
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 5b0 -InterruptEvent 0 -NGENProcess 5c4 -Pipe 508 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.424
ProcessGuid: {2048537D-9109-643A-A502-000000000A00}
ProcessId: 2140
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.413
ProcessGuid: {2048537D-9109-643A-A502-000000000A00}
ProcessId: 2140
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 510 -InterruptEvent 0 -NGENProcess 508 -Pipe 4e0 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.409
ProcessGuid: {2048537D-9109-643A-A402-000000000A00}
ProcessId: 4928
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.391
ProcessGuid: {2048537D-9109-643A-A402-000000000A00}
ProcessId: 4928
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 5c4 -InterruptEvent 0 -NGENProcess 4e0 -Pipe 4f0 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.377
ProcessGuid: {2048537D-9109-643A-A302-000000000A00}
ProcessId: 2176
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.374
ProcessGuid: {2048537D-9109-643A-A302-000000000A00}
ProcessId: 2176
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 508 -InterruptEvent 0 -NGENProcess 4f0 -Pipe 4c4 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.362
ProcessGuid: {2048537D-9109-643A-A202-000000000A00}
ProcessId: 1952
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.346
ProcessGuid: {2048537D-9109-643A-A202-000000000A00}
ProcessId: 1952
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 4e0 -InterruptEvent 0 -NGENProcess 4c4 -Pipe 42c -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.331
ProcessGuid: {2048537D-9109-643A-A102-000000000A00}
ProcessId: 4192
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.329
ProcessGuid: {2048537D-9109-643A-A102-000000000A00}
ProcessId: 4192
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 42c -Pipe 52c -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.315
ProcessGuid: {2048537D-9109-643A-A002-000000000A00}
ProcessId: 5068
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.308
ProcessGuid: {2048537D-9109-643A-A002-000000000A00}
ProcessId: 5068
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 4c4 -InterruptEvent 0 -NGENProcess 52c -Pipe 4b4 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.299
ProcessGuid: {2048537D-9109-643A-9F02-000000000A00}
ProcessId: 4852
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.285
ProcessGuid: {2048537D-9109-643A-9F02-000000000A00}
ProcessId: 4852
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 508 -InterruptEvent 0 -NGENProcess 488 -Pipe 51c -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.284
ProcessGuid: {2048537D-9109-643A-9E02-000000000A00}
ProcessId: 4628
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.263
ProcessGuid: {2048537D-9109-643A-9E02-000000000A00}
ProcessId: 4628
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 4f4 -InterruptEvent 0 -NGENProcess 4f0 -Pipe 560 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.252
ProcessGuid: {2048537D-9109-643A-9D02-000000000A00}
ProcessId: 1176
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.237
ProcessGuid: {2048537D-9109-643A-9D02-000000000A00}
ProcessId: 1176
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 5c4 -InterruptEvent 0 -NGENProcess 560 -Pipe 554 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:57.237
ProcessGuid: {2048537D-9109-643A-9C02-000000000A00}
ProcessId: 4616
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:57 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:57.212
ProcessGuid: {2048537D-9109-643A-9C02-000000000A00}
ProcessId: 4616
Image: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe -StartupEvent 558 -InterruptEvent 0 -NGENProcess 510 -Pipe 504 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0B48C8BAF88A1672650007F29CB1FF48D6F5309C9AF7F9F78161BA8172877B4C
ParentProcessGuid: {2048537D-90FC-643A-CB00-000000000A00}
ParentProcessId: 3764
ParentImage: C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
